,Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
5929,0.0,0,0.0,0.0,0.0,0.0,0,590.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
5930,0.0,0,0.0,0.0,0.0,0.0,0,570.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0
5931,0.0,0,0.0,0.0,0.0,0.0,0,270.0,0.0,0.0,0.0,0,0.0,4,0,0,0,0
5932,10.0,0,0.0,0.0,0.0,0.0,0,320.0,2.0,0.0,0.0,0,0.0,0,10,0,0,0
5933,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1
5934,50.0,1,0.0,0.0,0.0,0.0,0,430.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
5935,20.0,0,0.0,0.0,0.0,0.0,0,750.0,4.0,0.0,1.0,0,0.0,0,0,0,0,0
5936,20.0,0,0.0,0.0,0.0,0.0,0,730.0,4.0,0.0,1.0,0,1.0,0,0,0,0,0
5937,20.0,0,0.0,0.0,0.0,0.0,0,660.0,4.0,0.0,1.0,0,1.0,0,0,0,0,0
5938,20.0,0,0.0,0.0,0.0,0.0,0,580.0,4.0,1.0,0.0,0,1.0,0,0,0,0,0
5939,25.0,0,0.0,0.0,0.0,0.0,0,720.0,6.0,0.0,0.0,0,1.0,8,0,0,2,0
5940,15.0,0,0.0,0.0,0.0,0.0,0,530.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0
5941,10.0,0,0.0,0.0,0.0,0.0,0,400.0,1.0,0.0,0.0,0,0.0,4,4,0,0,0
5942,15.0,0,0.0,0.0,0.0,0.0,0,400.0,2.0,0.0,0.0,0,1.0,6,0,0,0,0
5943,10.0,0,0.0,0.0,0.0,0.0,0,530.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0
5944,10.0,0,0.0,0.0,0.0,0.0,0,790.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0
5945,15.0,0,0.0,0.0,0.0,0.0,0,450.0,3.0,0.0,2.0,0,0.0,0,0,0,0,0
5946,10.0,0,0.0,0.0,0.0,0.0,0,460.0,2.0,0.0,0.0,0,0.0,0,0,0,0,0
5947,30.0,1,0.0,0.0,0.0,0.0,0,450.0,5.0,0.0,1.0,0,0.0,0,0,0,0,0
5948,20.0,0,0.0,0.0,0.0,0.0,0,300.0,3.0,0.0,2.0,0,0.0,0,0,0,0,0
5949,15.0,0,0.0,0.0,0.0,0.0,0,260.0,3.0,0.0,0.0,0,0.0,0,0,0,0,0
5950,15.0,0,0.0,0.0,0.0,0.0,0,350.0,2.0,0.0,2.0,0,0.0,0,0,0,0,0
5951,35.0,0,0.0,0.0,0.0,0.0,0,720.0,7.0,1.0,2.0,0,1.0,8,6,0,2,0
5952,20.0,0,0.0,0.0,0.0,0.0,0,430.0,3.0,0.0,1.0,0,0.0,2,0,0,0,0
5953,20.0,0,0.0,0.0,0.0,0.0,0,300.0,3.0,0.0,2.0,0,0.0,6,0,0,0,0
5954,20.0,0,0.0,0.0,0.0,0.0,0,460.0,4.0,0.0,1.0,0,0.0,4,0,0,0,0
5955,20.0,0,0.0,0.0,0.0,0.0,0,430.0,3.0,0.0,1.0,0,0.0,4,0,0,0,0
5956,30.0,1,0.0,0.0,0.0,0.0,0,310.0,5.0,2.0,0.0,0,1.0,15,0,0,2,0
5957,30.0,1,0.0,0.0,0.0,0.0,0,210.0,5.0,1.0,0.0,0,1.0,15,0,0,2,0
5958,70.0,2,0.0,0.0,0.0,0.0,0,160.0,11.0,0.0,2.0,0,1.0,0,0,2,4,0
5959,130.0,5,1.0,1.0,2.0,0.0,0,250.0,20.0,1.0,0.0,0,4.0,2,0,4,6,0
5960,100.0,3,0.5,1.0,1.5,0.0,0,170.0,14.0,1.0,0.0,0,3.0,0,0,2,4,0
5961,140.0,5,1.5,1.0,2.5,0.0,5,230.0,21.0,1.0,0.0,0,3.0,2,0,0,8,0
5962,130.0,4,1.0,1.0,1.5,0.0,0,240.0,22.0,1.0,0.0,0,3.0,0,0,0,6,0
5963,60.0,1,0.0,0.5,0.0,0.0,0,90.0,11.0,3.0,0.0,0,1.0,0,0,0,2,0
5964,50.0,0,0.0,0.0,0.0,0.0,0,75.0,11.0,3.0,0.0,0,1.0,0,0,0,2,0
5965,60.0,2,0.0,0.5,0.0,0.0,0,90.0,10.0,3.0,0.0,0,1.0,0,0,0,2,0
5966,50.0,0,0.0,0.0,0.0,0.0,0,105.0,10.0,3.0,0.0,0,2.0,0,0,0,2,0
5967,50.0,0,0.0,0.0,0.0,0.0,0,65.0,11.0,2.0,0.0,0,1.0,0,0,0,2,0
5968,100.0,3,0.0,0.0,0.0,0.0,0,230.0,16.0,1.0,2.0,0,2.0,0,0,4,4,0
5969,90.0,2,0.0,0.0,0.0,0.0,0,210.0,23.0,9.0,0.0,0,3.0,0,0,0,4,0
5970,110.0,1,0.0,0.0,0.0,0.0,0,410.0,22.0,1.0,0.0,0,2.0,0,0,0,0,0
5971,110.0,4,0.0,0.0,0.0,0.0,0,400.0,15.0,2.0,4.0,0,6.0,0,0,2,4,0
5972,50.0,0,0.0,0.0,0.0,0.0,0,30.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
5973,130.0,5,1.0,0.0,0.0,0.0,0,220.0,19.0,1.0,3.0,0,2.0,0,0,2,20,0
5974,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
5975,100.0,4,0.5,0.0,0.0,0.0,0,180.0,14.0,0.0,0.0,0,2.0,6,0,0,4,0
5976,100.0,3,0.5,0.0,0.0,0.0,0,160.0,17.0,1.0,7.0,0,2.0,0,0,2,4,0
5977,100.0,2,0.0,0.0,0.0,0.0,0,160.0,20.0,1.0,9.0,0,1.0,0,0,0,6,0
5978,100.0,3,1.0,0.0,0.0,0.0,0,140.0,18.0,1.0,7.0,0,1.0,0,0,0,4,0
5979,130.0,5,1.0,0.0,0.0,0.0,0,240.0,19.0,0.0,1.0,0,2.0,0,0,2,6,0
5980,130.0,5,0.5,0.0,0.0,0.0,0,240.0,19.0,0.0,1.0,0,3.0,0,0,0,4,0
5981,120.0,4,1.0,0.0,0.0,0.0,0,210.0,21.0,2.0,3.0,0,2.0,0,0,2,2,0
5982,120.0,3,0.0,0.0,0.0,0.0,0,210.0,22.0,2.0,2.0,0,2.0,0,2,4,2,0
5983,110.0,2,0.0,0.0,0.0,0.0,0,150.0,23.0,2.0,2.0,0,2.0,0,2,4,2,0
5984,140.0,4,0.5,0.0,0.0,0.0,0,250.0,25.0,2.0,3.0,0,2.0,0,6,4,2,0
5985,120.0,3,0.0,0.0,0.0,0.0,0,200.0,21.0,2.0,2.0,0,2.0,0,6,4,0,0
5986,120.0,3,0.5,0.0,0.0,0.0,0,150.0,22.0,2.0,0.0,0,2.0,0,0,2,2,0
5987,100.0,2,0.5,0.0,0.0,0.0,0,200.0,19.0,2.0,0.0,0,2.0,0,0,2,2,0
5988,130.0,5,1.0,0.0,0.0,0.0,0,230.0,19.0,1.0,3.0,0,2.0,0,0,2,20,0
5989,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
5990,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
5991,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
5992,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
5993,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
5994,100.0,2,0.0,0.0,0.0,0.0,0,170.0,19.0,1.0,7.0,0,1.0,0,0,2,4,0
5995,100.0,0,0.0,0.0,0.0,0.0,0,460.0,23.0,1.0,1.0,0,2.0,0,0,0,8,0
5996,110.0,1,0.0,0.0,0.0,0.0,0,560.0,23.0,1.0,0.0,0,2.0,0,0,0,10,0
5997,90.0,2,0.0,0.0,0.0,0.0,0,280.0,23.0,8.0,0.0,0,3.0,0,0,0,2,0
5998,90.0,2,0.0,0.0,0.0,0.0,0,210.0,23.0,9.0,0.0,0,3.0,0,0,0,4,0
5999,90.0,2,0.0,0.0,0.0,0.0,0,210.0,23.0,9.0,0.0,0,3.0,0,0,0,4,0
6000,90.0,2,0.0,0.0,0.0,0.0,0,280.0,23.0,8.0,0.0,0,3.0,0,0,0,2,0
6001,110.0,1,0.0,0.0,0.0,0.0,0,410.0,22.0,1.0,0.0,0,2.0,0,0,0,6,0
6002,110.0,1,0.0,0.0,0.0,0.0,0,580.0,23.0,1.0,0.0,0,2.0,0,0,0,10,0
6003,60.0,0,0.0,0.0,0.0,0.0,0,170.0,12.0,0.0,0.0,0,1.0,0,0,2,4,0
6004,60.0,2,0.0,0.0,0.0,0.0,0,25.0,11.0,0.0,0.0,0,1.0,0,0,2,4,0
6005,60.0,2,0.0,0.0,0.0,0.0,0,130.0,11.0,0.0,0.0,0,1.0,0,0,2,4,0
6006,60.0,2,0.0,0.0,0.0,0.0,0,170.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
6007,60.0,2,0.0,0.0,0.0,0.0,0,170.0,11.0,0.0,0.0,0,1.0,0,0,0,4,0
6008,60.0,2,0.0,0.0,0.0,0.0,0,190.0,11.0,0.0,0.0,0,1.0,0,0,0,4,0
6009,120.0,4,1.0,0.0,0.0,0.0,0,140.0,22.0,1.0,7.0,0,2.0,0,0,10,4,0
6010,130.0,4,0.5,0.0,0.0,0.0,0,260.0,21.0,1.0,3.0,0,3.0,0,0,2,6,0
6011,130.0,4,0.5,0.0,0.0,0.0,0,240.0,23.0,1.0,4.0,0,3.0,0,0,2,6,0
6012,130.0,4,0.5,0.0,0.0,0.0,0,230.0,23.0,1.0,4.0,0,2.0,2,6,4,6,0
6013,130.0,5,0.5,0.0,0.0,0.0,0,230.0,22.0,2.0,3.0,0,2.0,0,0,4,6,0
6014,120.0,5,0.5,0.0,0.0,0.0,0,150.0,19.0,3.0,0.0,0,3.0,0,0,0,6,0
6015,120.0,4,0.5,0.0,0.0,0.0,0,125.0,20.0,3.0,0.0,0,3.0,2,0,0,8,0
6016,120.0,3,0.0,0.0,0.0,0.0,0,160.0,21.0,3.0,0.0,0,3.0,0,0,0,6,0
6017,30.0,1,0.0,0.0,0.0,0.0,0,50.0,7.0,2.0,0.0,0,1.0,0,0,0,4,0
6018,45.0,0,0.0,0.0,0.0,0.0,0,70.0,11.0,2.0,0.0,0,1.0,0,0,0,2,0
6019,60.0,0,0.0,0.0,0.0,0.0,0,70.0,14.0,3.0,0.0,0,2.0,0,0,0,2,0
6020,45.0,0,0.0,0.0,0.0,0.0,0,80.0,10.0,2.0,0.0,0,2.0,0,0,0,2,0
6021,60.0,1,0.0,0.0,0.0,0.0,0,95.0,11.0,2.0,0.0,0,2.0,0,0,0,2,0
6022,60.0,2,0.0,0.0,0.0,0.0,0,70.0,9.0,0.0,0.0,0,2.0,0,0,0,0,0
6023,35.0,0,0.0,0.0,0.0,0.0,0,45.0,9.0,2.0,0.0,0,1.0,0,0,0,0,0
6024,60.0,0,0.0,0.0,0.0,0.0,0,35.0,13.0,1.0,0.0,0,2.0,0,0,0,0,0
6025,35.0,0,0.0,0.0,0.0,0.0,0,45.0,8.0,0.0,0.0,0,1.0,0,0,0,0,0
6026,50.0,0,0.0,0.0,0.0,0.0,0,30.0,11.0,0.0,3.0,0,1.0,0,0,0,0,0
6027,35.0,0,0.0,0.0,0.0,0.0,0,15.0,7.0,0.0,0.0,0,1.0,0,0,0,0,0
6028,35.0,0,0.0,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,1.0,0,0,0,0,0
6029,45.0,1,0.0,0.0,0.0,0.0,0,160.0,8.0,0.0,1.0,0,1.0,0,0,0,0,0
6030,50.0,0,0.0,0.0,0.0,0.0,0,0.0,11.0,0.0,3.0,0,1.0,0,0,0,0,0
6031,130.0,3,0.0,0.0,0.0,0.0,0,160.0,22.0,2.0,3.0,0,3.0,0,0,2,4,0
6032,130.0,5,0.5,0.0,0.0,0.0,0,220.0,20.0,0.0,1.0,0,3.0,0,0,0,0,0
6033,130.0,3,0.0,0.0,0.0,0.0,0,200.0,22.0,2.0,4.0,0,4.0,0,0,2,4,0
6034,130.0,3,0.0,0.0,0.0,0.0,0,160.0,22.0,2.0,4.0,0,3.0,0,0,2,4,0
6035,60.0,2,0.0,0.5,0.5,0.0,0,230.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
6036,60.0,0,0.0,0.0,0.0,0.0,0,280.0,13.0,0.0,0.0,0,1.0,0,0,0,4,0
6037,60.0,2,0.0,0.5,0.5,0.0,0,200.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
6038,60.0,2,0.5,0.0,0.0,0.0,0,100.0,11.0,1.0,0.0,0,1.0,0,0,0,2,0
6039,140.0,4,1.0,1.5,1.5,0.0,0,320.0,22.0,1.0,5.0,0,2.0,0,0,0,2,0
6040,60.0,2,0.5,0.5,0.5,0.0,0,160.0,11.0,1.0,1.0,0,1.0,0,0,0,2,0
6041,100.0,4,1.0,0.0,0.0,0.0,0,170.0,14.0,1.0,0.0,0,3.0,0,0,2,2,0
6042,100.0,2,0.0,0.0,0.0,0.0,0,200.0,18.0,0.0,0.0,0,2.0,0,0,0,6,0
6043,80.0,3,0.5,0.0,0.0,1.0,5,100.0,11.0,0.0,2.0,0,1.0,0,0,0,2,0
6044,80.0,3,0.5,0.0,0.0,1.0,0,130.0,11.0,0.0,1.0,0,1.0,0,0,0,2,0
6045,130.0,5,1.0,0.0,0.0,2.0,0,120.0,24.0,2.0,0.0,6,2.0,0,0,0,4,0
6046,130.0,5,1.0,0.0,0.0,2.0,0,140.0,21.0,1.0,0.0,5,2.0,0,0,0,4,0
6047,130.0,5,1.0,0.0,0.0,2.0,0,90.0,22.0,1.0,0.0,7,2.0,0,0,0,2,0
6048,140.0,5,1.0,0.0,0.0,1.5,0,160.0,23.0,0.0,10.0,0,2.0,0,0,0,6,0
6049,100.0,3,1.0,0.0,0.0,0.0,0,90.0,17.0,0.0,7.0,0,1.0,0,0,0,2,0
6050,100.0,3,1.0,0.0,0.0,0.0,0,95.0,17.0,0.0,9.0,0,1.0,0,0,0,2,0
6051,120.0,1,0.0,0.0,0.0,0.0,0,270.0,25.0,1.0,0.0,0,3.0,0,0,0,0,0
6052,120.0,1,0.0,0.0,0.0,0.0,0,230.0,25.0,1.0,0.0,0,3.0,0,0,0,2,0
6053,110.0,0,0.0,0.0,0.0,0.0,0,250.0,25.0,0.0,0.0,0,3.0,0,0,0,2,0
6054,120.0,1,0.0,0.0,0.0,0.0,0,240.0,24.0,1.0,0.0,0,3.0,0,0,0,0,0
6055,120.0,1,0.0,0.0,0.0,0.0,0,120.0,24.0,1.0,0.0,0,3.0,0,0,0,0,0
6056,120.0,1,0.0,0.0,0.0,0.0,0,290.0,24.0,1.0,0.0,0,3.0,0,0,0,2,0
6057,120.0,2,0.0,0.0,0.0,0.0,0,230.0,24.0,2.0,4.0,0,3.0,0,0,0,0,0
6058,120.0,2,0.0,0.0,0.0,0.0,0,280.0,23.0,2.0,0.0,0,3.0,0,0,0,2,0
6059,120.0,2,0.0,0.0,0.0,0.0,0,200.0,23.0,0.0,0.0,0,3.0,0,0,0,0,0
6060,110.0,1,0.0,0.0,0.0,0.0,0,340.0,24.0,0.0,0.0,0,3.0,0,0,0,0,0
6061,100.0,0,0.0,0.0,0.0,0.0,0,240.0,22.0,1.0,0.0,0,3.0,0,0,0,2,0
6062,110.0,0,0.0,0.0,0.0,0.0,0,330.0,23.0,0.0,1.0,0,3.0,0,0,0,0,0
6063,100.0,0,0.0,0.0,0.0,0.0,0,90.0,22.0,1.0,0.0,0,3.0,0,0,0,2,0
6064,110.0,0,0.0,0.0,0.0,0.0,0,75.0,25.0,0.0,0.0,0,3.0,0,0,0,2,0
6065,130.0,3,0.5,0.0,0.0,0.0,0,180.0,24.0,0.0,0.0,0,2.0,0,0,0,0,0
6066,130.0,3,0.0,0.0,0.0,0.0,0,95.0,23.0,0.0,0.0,0,3.0,0,0,0,6,0
6067,120.0,0,0.0,0.0,0.0,0.0,0,200.0,25.0,0.0,0.0,0,3.0,0,0,0,6,0
6068,120.0,2,0.0,0.0,0.0,0.0,0,250.0,22.0,2.0,0.0,0,3.0,0,0,2,2,0
6069,130.0,2,0.0,0.0,0.0,0.0,0,210.0,24.0,1.0,4.0,0,3.0,0,0,0,4,0
6070,120.0,0,0.0,0.0,0.0,0.0,0,320.0,25.0,2.0,3.0,0,3.0,0,0,0,4,0
6071,120.0,2,0.0,0.0,0.0,0.0,0,225.0,24.0,1.0,0.0,0,3.0,0,0,0,0,0
6072,100.0,3,0.5,1.5,0.5,0.0,0,90.0,17.0,2.0,0.0,0,2.0,0,10,0,4,0
6073,120.0,3,0.5,2.0,0.5,0.0,0,170.0,20.0,2.0,1.0,0,3.0,0,15,2,4,0
6074,120.0,3,0.5,2.0,0.5,0.0,0,160.0,21.0,2.0,1.0,0,3.0,2,15,0,4,0
6075,120.0,3,0.5,2.0,0.5,0.0,0,115.0,21.0,2.0,0.0,0,3.0,0,15,0,4,0
6076,120.0,4,0.5,1.0,2.0,0.0,0,220.0,21.0,2.0,1.0,0,2.0,2,0,4,2,0
6077,100.0,3,0.0,0.0,0.0,0.0,0,115.0,17.0,1.0,6.0,0,1.0,0,0,0,6,0
6078,130.0,4,1.0,0.0,0.0,0.0,0,330.0,22.0,0.0,2.0,0,2.0,0,0,0,2,0
6079,130.0,4,1.0,0.0,0.0,1.0,0,420.0,20.0,1.0,2.0,0,2.0,0,0,0,2,0
6080,140.0,5,1.0,0.0,0.0,0.0,0,340.0,19.0,1.0,2.0,0,3.0,0,0,0,4,0
6081,130.0,4,0.5,0.0,0.0,0.0,0,380.0,22.0,1.0,2.0,0,2.0,0,0,0,2,0
6082,140.0,5,1.0,0.0,0.0,1.0,0,320.0,20.0,0.0,2.0,0,3.0,0,0,0,0,0
6083,130.0,4,1.0,1.0,0.0,0.0,0,320.0,20.0,1.0,1.0,0,3.0,0,0,0,2,0
6084,120.0,2,0.5,0.5,0.5,0.0,0,350.0,25.0,4.0,0.0,0,4.0,0,0,0,0,0
6085,120.0,2,0.5,0.5,0.5,0.0,0,280.0,26.0,5.0,0.0,0,4.0,0,0,0,8,0
6086,90.0,3,0.5,0.0,0.0,0.0,5,100.0,18.0,3.0,10.0,0,1.0,4,0,0,0,0
6087,80.0,3,0.0,0.0,0.0,0.0,10,90.0,16.0,2.0,11.0,0,1.0,10,0,0,0,0
6088,100.0,3,1.0,0.0,0.0,0.0,5,100.0,19.0,3.0,11.0,0,2.0,0,0,2,2,0
6089,100.0,3,1.0,0.0,0.0,0.0,5,150.0,20.0,3.0,11.0,0,2.0,0,0,8,2,0
6090,100.0,3,0.5,0.0,0.0,0.0,10,135.0,21.0,5.0,7.0,0,2.0,0,0,2,2,0
6091,100.0,4,1.0,0.0,0.0,0.0,0,120.0,19.0,4.0,7.0,0,2.0,0,0,0,2,0
6092,100.0,3,0.5,0.0,0.0,0.0,10,120.0,20.0,4.0,7.0,0,2.0,0,0,0,2,0
6093,50.0,1,0.0,0.0,0.0,0.0,0,40.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
6094,130.0,3,0.5,0.5,1.0,0.0,0,310.0,28.0,5.0,0.0,0,4.0,0,0,0,8,0
6095,130.0,3,1.0,0.5,0.5,0.0,0,370.0,28.0,5.0,0.0,0,4.0,0,0,0,8,0
6096,120.0,2,0.0,1.0,1.0,0.0,0,380.0,26.0,4.0,0.0,0,4.0,0,0,0,4,0
6097,110.0,3,1.0,1.0,0.0,0.0,0,290.0,20.0,3.0,0.0,0,3.0,0,0,0,4,0
6098,110.0,3,1.0,1.0,1.0,0.0,0,240.0,20.0,3.0,0.0,0,3.0,0,0,0,4,0
6099,160.0,3,1.0,0.5,1.0,0.0,0,450.0,29.0,5.0,0.0,0,4.0,0,0,0,4,0
6100,180.0,6,1.5,0.0,0.0,0.0,10,240.0,30.0,1.0,15.0,0,2.0,0,0,10,6,0
6101,120.0,3,0.0,0.0,0.0,0.0,0,190.0,23.0,0.0,11.0,0,1.0,0,0,2,6,0
6102,110.0,2,0.0,0.0,0.0,0.0,0,110.0,24.0,0.0,12.0,0,1.0,0,0,2,4,0
6103,110.0,2,0.0,0.0,0.0,0.0,0,125.0,22.0,1.0,12.0,0,1.0,0,0,2,4,0
6104,150.0,5,1.0,0.0,0.0,0.0,0,180.0,27.0,1.0,14.0,0,1.0,0,0,2,10,0
6105,130.0,4,1.0,0.0,0.0,0.0,0,180.0,24.0,1.0,8.0,0,2.0,0,0,0,6,0
6106,120.0,2,0.0,0.0,0.0,0.0,0,190.0,25.0,1.0,8.0,0,2.0,0,0,15,6,0
6107,130.0,3,0.5,0.0,0.0,0.0,0,160.0,25.0,1.0,11.0,0,2.0,0,0,15,6,0
6108,80.0,3,0.5,0.0,0.0,1.0,0,65.0,11.0,0.0,6.0,0,1.0,0,0,0,0,0
6109,120.0,1,0.0,0.5,0.0,0.0,0,170.0,25.0,3.0,0.0,0,4.0,0,0,0,6,0
6110,130.0,5,1.5,0.0,0.0,0.0,5,90.0,23.0,2.0,13.0,0,2.0,0,0,0,4,0
6111,100.0,3,1.0,0.0,0.0,0.0,5,55.0,16.0,1.0,8.0,0,2.0,0,0,0,2,0
6112,70.0,2,0.0,0.5,1.5,0.0,0,150.0,12.0,0.0,2.0,0,1.0,0,0,0,0,0
6113,140.0,5,1.0,0.0,0.0,0.0,0,75.0,21.0,4.0,8.0,0,2.0,0,0,0,0,0
6114,130.0,5,1.5,0.0,0.0,0.0,0,65.0,20.0,4.0,8.0,0,2.0,0,0,0,0,0
6115,130.0,5,0.0,0.0,0.0,0.0,0,70.0,20.0,4.0,7.0,0,2.0,0,0,0,0,0
6116,70.0,2,0.0,0.0,0.0,0.0,0,160.0,11.0,0.0,1.0,0,1.0,0,0,2,4,0
6117,70.0,3,0.5,0.0,0.0,0.0,0,120.0,11.0,1.0,2.0,0,1.0,0,0,2,2,0
6118,130.0,4,1.0,0.0,0.0,0.0,0,350.0,21.0,1.0,0.0,0,3.0,0,0,2,8,0
6119,60.0,2,0.0,0.5,0.5,0.0,0,150.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
6120,60.0,2,0.0,0.0,0.0,0.0,0,230.0,11.0,0.0,0.0,0,1.0,0,0,0,4,0
6121,60.0,2,0.0,0.5,0.5,0.0,0,230.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
6122,60.0,2,0.0,0.0,0.0,0.0,0,120.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
6123,60.0,1,0.0,0.0,0.0,0.0,0,130.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
6124,70.0,2,0.0,0.0,0.0,0.0,0,105.0,11.0,0.0,0.0,0,2.0,0,0,0,4,0
6125,70.0,2,0.0,0.0,0.0,0.0,0,105.0,11.0,0.0,0.0,0,2.0,0,0,0,4,0
6126,70.0,2,0.0,0.0,0.0,0.0,0,100.0,11.0,0.0,0.0,0,2.0,0,0,0,4,0
6127,70.0,2,0.0,0.0,0.0,0.0,0,10.0,12.0,0.0,0.0,0,2.0,0,0,0,4,0
6128,70.0,2,0.0,0.0,0.0,0.0,0,105.0,11.0,1.0,0.0,0,2.0,0,0,0,4,0
6129,60.0,2,0.0,0.0,0.0,0.0,0,110.0,11.0,0.0,0.0,0,2.0,0,0,0,2,0
6130,110.0,0,0.0,0.0,0.0,0.0,5,25.0,25.0,0.0,20.0,0,3.0,0,2,2,0,0
6131,110.0,1,1.0,0.0,0.0,0.0,5,110.0,20.0,4.0,15.0,0,4.0,4,0,10,2,0
6132,60.0,1,0.0,0.0,0.0,0.0,5,105.0,10.0,2.0,4.0,0,3.0,2,4,8,0,0
6133,60.0,1,0.0,0.0,0.0,0.0,5,105.0,10.0,2.0,4.0,0,3.0,2,10,8,0,0
6134,120.0,2,1.0,0.0,0.0,0.0,0,80.0,23.0,2.0,12.0,0,4.0,0,0,4,8,0
6135,110.0,2,0.0,0.0,0.0,0.0,0,80.0,21.0,1.0,12.0,0,4.0,0,0,2,4,0
6136,100.0,2,1.0,0.0,0.0,0.0,5,150.0,17.0,3.0,13.0,0,4.0,4,0,10,6,0
6137,100.0,1,1.0,0.0,0.0,0.0,10,130.0,18.0,3.0,15.0,0,3.0,4,0,10,0,0
6138,100.0,1,1.0,0.0,0.0,0.0,10,125.0,17.0,3.0,14.0,0,3.0,4,0,10,0,0
6139,100.0,1,1.0,0.0,0.0,0.0,10,125.0,17.0,3.0,14.0,0,3.0,80,0,10,0,0
6140,100.0,1,0.0,0.0,0.0,0.0,10,125.0,17.0,3.0,14.0,0,3.0,4,0,10,0,0
6141,70.0,1,0.0,0.0,0.0,0.0,5,135.0,11.0,4.0,5.0,0,4.0,4,0,10,0,0
6142,70.0,3,0.0,0.0,0.0,0.0,0,160.0,10.0,0.0,1.0,0,1.0,0,0,0,0,0
6143,70.0,2,0.0,0.0,0.0,0.0,0,160.0,11.0,0.0,1.0,0,2.0,0,0,0,0,0
6144,100.0,0,0.0,0.0,0.0,0.0,0,200.0,23.0,0.0,17.0,0,1.0,0,0,10,0,0
6145,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
6146,120.0,2,0.0,0.0,0.0,0.0,0,105.0,23.0,1.0,0.0,0,2.0,0,0,2,2,0
6147,110.0,2,0.0,0.0,0.0,0.0,0,170.0,23.0,2.0,2.0,0,2.0,0,4,4,2,0
6148,130.0,3,0.0,0.0,0.0,0.0,0,270.0,24.0,2.0,3.0,0,2.0,0,2,2,2,0
6149,130.0,4,0.5,0.0,0.0,0.0,0,240.0,21.0,2.0,3.0,0,2.0,0,2,2,2,0
6150,110.0,2,0.0,0.0,0.0,0.0,0,170.0,22.0,2.0,2.0,0,2.0,0,2,4,2,0
6151,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,10,0,0,0,1
6152,10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,10,0,0,0,1
6153,80.0,0,0.0,0.0,0.0,0.0,0,140.0,20.0,0.0,15.0,0,2.0,0,0,10,2,0
6154,80.0,0,0.0,0.0,0.0,0.0,0,160.0,18.0,0.0,13.0,0,1.0,0,0,10,0,0
6155,5.0,0,0.0,0.0,0.0,0.0,0,50.0,2.0,0.0,0.0,0,0.0,0,0,0,0,1
6156,5.0,0,0.0,0.0,0.0,0.0,0,45.0,1.0,0.0,0.0,0,0.0,0,0,2,0,1
6157,10.0,0,0.0,0.0,0.0,0.0,0,65.0,2.0,0.0,0.0,0,0.0,0,0,0,0,1
6158,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
6159,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
6160,10.0,0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
6161,10.0,0,0.0,0.0,0.0,0.0,0,65.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
6162,10.0,0,0.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
6163,10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
